store_id,product_id,date,prediction_p10,prediction_p50,prediction_p90
store_9,item_8,2022-06-03,20.200222471920508,24.167075000180837,28.346436493815744
store_9,item_8,2022-06-04,16.12050098647018,20.698851004277532,25.091038199795367
store_9,item_8,2022-06-05,17.27162828468145,21.53886449532338,27.144027832775908
store_9,item_8,2022-06-06,22.733872216786118,25.45501501433531,30.145315629514357
store_9,item_8,2022-06-07,26.024473951968748,28.266573252978738,32.75006022436126
store_9,item_8,2022-06-08,26.321890047647337,29.208476809323997,34.47885119268695
store_9,item_8,2022-06-09,23.983490097607106,25.856036219226322,31.050676802898433
store_9,item_8,2022-06-10,18.58965227301602,23.057260318732325,27.523082678602744
store_9,item_8,2022-06-11,15.347450150607544,21.28098832339149,24.42234870227031
store_9,item_8,2022-06-12,15.932064253208598,21.228631583380242,25.44582967581762
store_9,item_8,2022-06-13,28.91672534748528,32.32504290476685,36.97527186412286
store_9,item_8,2022-06-14,25.689193261274408,28.043199084999372,33.64044813450752
store_9,item_8,2022-06-15,26.218155313197443,28.53705679533987,33.72461183231691
store_9,item_8,2022-06-16,23.24195690114271,25.763580228446756,30.29581696003735
store_9,item_8,2022-06-17,18.192861259289973,21.935868027179474,26.215317882179473
store_9,item_8,2022-06-18,21.48994698653771,26.190427145063712,30.144876930961818
store_9,item_8,2022-06-19,15.733564608913884,20.830822877322145,24.900846555371416
store_9,item_8,2022-06-20,20.496644349259636,23.87136917607272,28.9332593669775
store_9,item_8,2022-06-21,24.34702189399262,26.50039494628051,32.12881705183433
store_9,item_8,2022-06-22,25.477205520471145,27.036971733842563,32.55244068757218
store_9,item_8,2022-06-23,21.440142626655202,24.459634144426396,29.792925627611986
store_9,item_8,2022-06-24,17.4952144910812,20.982352605349778,24.90606127529113
store_9,item_8,2022-06-25,13.764280630853591,17.94591840581428,23.023518118724546
store_9,item_8,2022-06-26,14.363566114889588,18.986000020161416,23.93333721649021
store_9,item_8,2022-06-27,18.187891479552093,21.91288892988906,26.457185166447825
store_9,item_8,2022-06-28,22.454098209934862,25.23993699305092,31.11813144557635
store_9,item_8,2022-06-29,23.42179478113329,26.07284160309298,31.455377602180132
store_9,item_8,2022-06-30,20.183155886347595,23.329364970806104,29.090123317568544
store_9,item_8,2022-07-01,15.685415332617334,19.43997635845508,23.63389574155965
store_9,item_8,2022-07-02,13.57196975976824,17.86172948944445,22.503142972507653
store_9,item_8,2022-07-03,13.556710127284768,18.42838049530283,22.67670639290278
store_9,item_8,2022-07-04,18.283835342426958,21.49223296148662,26.351799635769716
store_9,item_8,2022-07-05,21.61408864004383,24.428309355178822,29.59794308235231
store_9,item_8,2022-07-06,21.581718964144873,24.869622381262964,30.277556870450717
store_9,item_8,2022-07-07,18.410058503412664,22.333103542012875,27.00469987883639
store_9,item_8,2022-07-08,14.818396169881106,18.97722065879686,23.257799040220412
store_9,item_8,2022-07-09,11.873853557757307,16.753944612677138,21.454749294381358
store_9,item_8,2022-07-10,12.858406314239469,17.87301603199042,22.256203601548133
store_9,item_8,2022-07-11,17.042645051797336,21.14829949369442,25.223829893845565
store_9,item_8,2022-07-12,19.296948760899465,22.67891985303246,27.600131836039594
store_9,item_8,2022-07-13,26.67757947695875,31.868110000650216,33.33005903709472
store_9,item_8,2022-07-14,18.285038747037778,21.80770626554794,27.806811759136384
store_9,item_8,2022-07-15,14.249808263122803,18.8032916615136,23.039789495303292
store_9,item_8,2022-07-16,17.281979153507635,21.635114551742408,25.677509827512065
store_9,item_8,2022-07-17,12.500274232687303,17.347451922058298,21.791138309312892
store_9,item_8,2022-07-18,16.89415867253647,19.97785982137019,24.54865322348108
store_9,item_8,2022-07-19,20.09555749477239,22.560858787530986,27.486597247724113
store_9,item_8,2022-07-20,20.586271392409053,24.057121313797577,28.39393688250027
store_9,item_8,2022-07-21,17.337051035567423,20.747426916604017,25.51141814619817
store_9,item_8,2022-07-22,13.926068648850016,17.207118530000866,21.944364571555916
store_9,item_8,2022-07-23,11.82909700661546,15.690066815263906,20.80487005120089
store_9,item_8,2022-07-24,11.96394624397527,15.81106707239739,20.461592649944045
store_9,item_8,2022-07-25,14.519631063875215,18.56869020648444,22.9647193881098
store_9,item_8,2022-07-26,17.622868138803753,21.399073297047018,25.30516887482206
store_9,item_8,2022-07-27,17.95403513768132,22.32897857088279,26.55289261130493
store_9,item_8,2022-07-28,15.366594777000243,19.056894187828284,23.913017234496664
store_9,item_8,2022-07-29,12.619589611388955,16.47973507815083,20.752606060443917
store_9,item_8,2022-07-30,10.158678581176488,14.442173094501467,19.144575357991062
store_9,item_8,2022-07-31,10.76337017156352,15.166031242345285,19.567679130820242
store_9,item_8,2022-08-01,13.49146432587874,18.02813343338191,21.77369358247518
store_9,item_8,2022-08-02,17.29612588124315,21.4226318696422,25.273763464220764
store_9,item_8,2022-08-03,17.939756806461034,21.979056824508618,25.668740630047903
store_9,item_8,2022-08-04,15.230319555653207,19.77845538273775,24.392694513173094
store_9,item_8,2022-08-05,18.411833233092242,22.49367010613692,26.09297909112824
store_9,item_8,2022-08-06,10.936278843170042,15.37452504242807,20.367361412405923
store_9,item_8,2022-08-07,11.412067208631491,15.882986854457045,20.026833638282255
store_9,item_8,2022-08-08,14.359246350517749,18.996418894877895,23.511010514752275
store_9,item_8,2022-08-09,18.830426165039803,21.946280510443824,25.98086514595308
store_9,item_8,2022-08-10,18.294772183076677,22.263459279813567,25.925304656476676
store_9,item_8,2022-08-11,15.419082193434583,19.361161589219954,24.054404612510762
store_9,item_8,2022-08-12,17.315918467226165,22.67823004521247,27.144416413326617
store_9,item_8,2022-08-13,10.297256599576388,14.417530228914401,19.655098978643778
store_9,item_8,2022-08-14,10.876620286042543,15.015546337370253,19.685397657285687
store_9,item_8,2022-08-15,13.842673803721969,17.946875165927175,22.603302239896838
store_9,item_8,2022-08-16,16.785665680445902,21.308395261722488,25.341930183544143
store_9,item_8,2022-08-17,17.693003204616875,21.876478782487375,25.465349893316873
store_9,item_8,2022-08-18,14.807236797813747,18.885270414821008,23.301813677342214
store_9,item_8,2022-08-19,11.95679545926995,16.65310109698802,21.657903475870715
store_9,item_8,2022-08-20,15.095016220978676,18.66035422620862,22.821209895680276
store_9,item_8,2022-08-21,10.901511539423057,15.493327806729722,19.8228758451976
store_9,item_8,2022-08-22,20.601572631313797,24.483289937020114,27.82956704652036
store_9,item_8,2022-08-23,25.170909267032638,28.795467864012007,32.157489470629116
store_9,item_8,2022-08-24,18.862721405204454,22.85174221677823,27.436761935706308
store_9,item_8,2022-08-25,15.967633471861829,19.58161547646142,24.439470787526727
store_9,item_8,2022-08-26,13.356218435050076,17.395651253259818,21.565790239037494
store_9,item_8,2022-08-27,10.423847805770452,14.834391172331967,19.294618399346422
store_9,item_8,2022-08-28,11.346388150382227,15.695427534690953,19.8042077108377
store_9,item_8,2022-08-29,13.90448793070449,18.489827848211227,22.7872187273079
store_9,item_8,2022-08-30,23.236883036123565,27.581622421724816,32.795850711989345
store_9,item_8,2022-08-31,18.337576618934968,21.283816854325362,26.748459363217698
store_9,item_8,2022-09-01,16.14694441746257,20.291723923704833,24.798964611101933
store_9,item_8,2022-09-02,12.84561029226831,16.713573617666622,20.9044257562898
store_9,item_8,2022-09-03,9.933313307653679,14.336491281256507,18.46184358194364
store_9,item_8,2022-09-04,11.012452381918877,15.283913780346376,19.881824179958056
store_9,item_8,2022-09-05,21.133926354709537,23.729283087482607,26.690701423541807
store_9,item_8,2022-09-06,23.10565733827222,29.69087279901291,32.67717656888691
store_9,item_8,2022-09-07,18.23434440693496,20.84928724547993,25.83972717066501
store_9,item_8,2022-09-08,15.789709636630876,20.073407070259094,24.42273956665179
store_9,item_8,2022-09-09,18.381732491485664,23.7538181109245,27.165839828025653
store_9,item_8,2022-09-10,10.27926363434145,15.155657871933265,19.42514491945358
store_9,item_8,2022-09-11,11.261496857235713,16.100160861937503,20.044364205593265
store_9,item_8,2022-09-12,13.96466917843165,18.526456810319686,22.85358745440933
store_9,item_8,2022-09-13,23.265607421848728,29.01130291458805,32.35088369027772
store_9,item_8,2022-09-14,18.110448768991883,21.511917731197205,26.378283015197205
store_9,item_8,2022-09-15,15.46933969661024,19.87704007519737,24.551594100881218
store_9,item_8,2022-09-16,12.47949347785729,16.27302152173396,20.69301030749608
store_9,item_8,2022-09-17,9.705047165173314,14.395989920029741,18.97811041829585
store_9,item_8,2022-09-18,10.404535144774396,14.561115508897219,19.17336325488675
store_9,item_8,2022-09-19,13.616339107979956,17.819795040408877,22.122861483582277
store_9,item_8,2022-09-20,16.299062071541666,20.962385450255532,25.88936960755566
store_9,item_8,2022-09-21,16.390912203888163,20.223153465067696,24.73256808470897
store_9,item_8,2022-09-22,14.34496568106954,18.699904490757245,23.430012878416395
store_9,item_8,2022-09-23,11.81069291001141,15.488361141346621,19.87768828498215
store_9,item_8,2022-09-24,9.456274430436512,14.215654241435029,18.667697333687308
store_9,item_8,2022-09-25,10.323722499137688,14.73895641197247,18.874977075438682
store_9,item_8,2022-09-26,12.959685389321939,17.20533521451617,21.98256801160501
store_9,item_8,2022-09-27,14.705076418438447,19.884553992706298,24.390421951919592
store_9,item_8,2022-09-28,15.361655201616063,19.34755872223943,23.9115190827299
store_9,item_8,2022-09-29,13.338903889833002,17.520964464987046,22.65668542855955
store_9,item_8,2022-09-30,10.757330228070199,14.759617934934974,18.890988154086404
store_9,item_8,2022-10-01,9.460360517441673,13.582497894809899,18.320283419687122
store_9,item_8,2022-10-02,14.801176367962666,18.93956492780498,22.75467180832126
store_9,item_8,2022-10-03,18.169583130998017,21.880904949027027,25.347739723885397
store_9,item_8,2022-10-04,16.344936590083638,20.24880886542362,25.0532949969387
store_9,item_8,2022-10-05,16.384404839942007,19.596948891424574,24.45216993902506
store_9,item_8,2022-10-06,19.91359039885663,24.563055213238183,28.58458278576142
store_9,item_8,2022-10-07,11.386524066874,15.41903446569717,19.895098697373566
store_9,item_8,2022-10-08,9.134660076812605,13.523416669135383,17.745975135709656
store_9,item_8,2022-10-09,15.05186735605843,19.282075323761372,23.311934991949684
store_9,item_8,2022-10-10,13.01477213256769,17.907595807960746,22.402174823299504
store_9,item_8,2022-10-11,15.48349338225861,18.928328128049756,23.66270735931751
store_9,item_8,2022-10-12,15.632830108434243,18.965772919170263,24.05661354096613
store_9,item_8,2022-10-13,13.410902470954664,17.632026695851632,22.233661218742697
store_9,item_8,2022-10-14,11.119525542493447,14.822215757359267,19.416673477339202
store_9,item_8,2022-10-15,9.201962193172852,13.728657376867574,17.73119786143907
store_9,item_8,2022-10-16,10.110731468884273,14.34189362666688,18.33757188087679
store_9,item_8,2022-10-17,18.647587217395312,22.337798800467105,26.70372262534211
store_9,item_8,2022-10-18,15.861522911538254,19.405553518653164,24.430238495212063
store_9,item_8,2022-10-19,16.326932995214694,19.916272588716513,24.898211159153337
store_9,item_8,2022-10-20,20.22124460584558,23.932083525937617,27.820958659292
store_9,item_8,2022-10-21,11.678162129828392,15.829077622913355,20.861905812444434
store_9,item_8,2022-10-22,9.808197185348083,14.32202317979393,18.732448593170286
store_9,item_8,2022-10-23,10.741844681714472,14.881550505022707,19.16016450687018
store_9,item_8,2022-10-24,13.937275331030309,17.872506096508392,23.018828264284263
store_9,item_8,2022-10-25,17.902837108709452,20.164566300068195,26.546695084400298
store_9,item_8,2022-10-26,19.731521040151232,21.684331535313948,26.885666767380926
store_9,item_8,2022-10-27,16.5831858919389,20.24110302422781,25.113539396307697
store_9,item_8,2022-10-28,14.313964425260522,17.538019268384627,22.51042771088086
store_9,item_8,2022-10-29,11.100251012011363,15.300392322045841,19.90450030980325
store_9,item_8,2022-10-30,11.904037242129718,16.384484525661634,20.874675659777065
store_9,item_8,2022-10-31,21.643657391071088,25.570702046482694,29.083697283329766
store_9,item_8,2022-11-01,19.356474520041754,23.104007319326108,28.201017140970908
store_9,item_8,2022-11-02,19.97317342479359,21.828286524723026,26.8943518697892
store_9,item_8,2022-11-03,16.585817205889967,20.036091782373617,25.23577688594973
store_9,item_8,2022-11-04,13.926806995098525,16.593803305800762,21.43604602687892
store_9,item_8,2022-11-05,11.275127464390417,15.439213908553086,20.008636256373734
store_9,item_8,2022-11-06,12.061374059390078,15.699115245593504,20.515144696204132
store_9,item_8,2022-11-07,14.712425534966856,18.853178606032664,23.739308689915006
store_9,item_8,2022-11-08,18.218052508031292,21.70661178774954,26.82239329531488
store_9,item_8,2022-11-09,19.400081434996707,21.60050237170608,27.20335967019657
store_9,item_8,2022-11-10,16.08437878352872,20.25452937420174,25.24585385561566
store_9,item_8,2022-11-11,14.784938009947858,17.695158803576355,22.971983452954486
store_9,item_8,2022-11-12,11.595416852492496,15.93655647852171,20.33470111019273
store_9,item_8,2022-11-13,17.877599456557466,22.596885655169167,26.49368498972263
store_9,item_8,2022-11-14,16.713030932149756,20.86525062013058,25.272366689514698
store_9,item_8,2022-11-15,20.809134271264327,22.764086388369392,28.172368660454136
store_9,item_8,2022-11-16,21.67981915183361,23.404002992779024,28.95126886772278
store_9,item_8,2022-11-17,18.611506303453762,21.94306402270675,27.646722416075672
store_9,item_8,2022-11-18,15.486126041732904,18.44786875420075,23.599107825751066
store_9,item_8,2022-11-19,12.253393998823444,16.52666712336704,21.618996829016947
store_9,item_8,2022-11-20,18.351623194495687,23.24157663820725,26.967079922798614
store_9,item_8,2022-11-21,17.89175733645538,20.926234129358555,26.006673611081414
store_9,item_8,2022-11-22,21.441131088665475,23.832054152115408,29.03883544648988
store_9,item_8,2022-11-23,21.611256722029122,23.91271807193162,29.09897473950896
store_9,item_8,2022-11-24,25.854520825732244,30.137113304253646,33.64500537510561
store_9,item_8,2022-11-25,16.389917185360133,19.036499849800737,24.192027448263758
store_9,item_8,2022-11-26,12.805862326573585,16.69962069468589,21.828439818776012
store_9,item_8,2022-11-27,13.966292908126208,17.812238114477577,23.107356491456112
store_9,item_8,2022-11-28,17.281310581851137,20.921148639918307,25.582664556541747
store_9,item_8,2022-11-29,21.2120039082585,23.80126673842759,28.931682469859336
store_9,item_8,2022-11-30,22.270190655103605,25.12780547147839,29.601981987792346
store_9,item_8,2022-12-01,19.22010173584232,22.153893473948752,27.742573143629123
store_9,item_8,2022-12-02,15.96001386646192,18.265377495638013,23.68787995351369
store_9,item_8,2022-12-03,12.404126467588785,16.495975759196877,21.236934259392974
store_9,item_8,2022-12-04,13.039472439331558,16.903382629925762,21.846826469978616
store_9,item_8,2022-12-05,17.089624818976745,20.29745957720986,26.079603516531588
store_9,item_8,2022-12-06,22.275136396791645,24.38423834365654,28.945877735866578
store_9,item_8,2022-12-07,22.70272685326889,25.244244236770033,29.603387668503448
store_9,item_8,2022-12-08,19.897423371272808,24.062311370450146,28.85607016167579
store_9,item_8,2022-12-09,17.126193055021865,19.337386186996493,24.62613116525246
store_9,item_8,2022-12-10,13.550290892856614,17.36638401424666,22.032450555684882
store_9,item_8,2022-12-11,14.767768918951152,18.38558866298259,23.35701201199569
store_9,item_8,2022-12-12,17.94079555655976,21.345189625083343,26.72932681984824
store_9,item_8,2022-12-13,22.630436520342652,25.684662927910527,30.352619178129462
store_9,item_8,2022-12-14,24.30590802314663,27.193250534404967,31.34865958370339
store_9,item_8,2022-12-15,21.388413007292204,24.712101469629612,28.91263693749125
store_9,item_8,2022-12-16,17.526165703063732,20.301918398796726,24.6921692230093
store_9,item_8,2022-12-17,14.04449751510842,18.08318671406479,22.735171337289415
store_9,item_8,2022-12-18,15.2109464275237,19.207738485199396,23.84342776415406
store_9,item_8,2022-12-19,19.255513956465485,22.329141101410116,27.217840017771273
store_9,item_8,2022-12-20,24.733361334269304,25.79866817965426,31.147334322738637
store_9,item_8,2022-12-21,25.97870234349911,27.218179506172227,32.977575459535025
store_9,item_8,2022-12-22,22.399576318542,25.29637928160389,29.22898215490741
store_9,item_8,2022-12-23,24.7106301602648,28.196698300060106,30.771676524271335
store_9,item_8,2022-12-24,15.192495400699489,19.069889250115438,23.75287862315165
store_9,item_8,2022-12-25,15.791808431648848,20.115339620282334,24.407989990572275
store_9,item_8,2022-12-26,20.877170763629454,23.92889302425431,29.159633479990816
store_9,item_8,2022-12-27,30.607419000334954,36.701284081924236,39.22363520067899
store_9,item_8,2022-12-28,27.53336486215933,28.731766313046553,35.65429885245191
store_9,item_8,2022-12-29,23.73120608912733,27.10942292067188,31.668709070308388
store_9,item_8,2022-12-30,20.05058359419491,23.29755754962985,27.767934495951735
store_9,item_8,2022-12-31,16.90879743353856,20.678201794552493,25.27114092374096
store_9,item_8,2023-01-01,17.61120660403395,21.575264248821536,25.9063515950013
store_9,item_8,2023-01-02,22.223923077319117,25.391095718657823,29.24222418746369
store_9,item_8,2023-01-03,27.22336991318519,27.37377465827058,32.689016394685034
store_9,item_8,2023-01-04,28.248978251854133,28.329570938076444,33.741184427247816
store_9,item_8,2023-01-05,23.319509277520275,25.18620087942439,31.78567131980298
store_9,item_8,2023-01-06,18.919989708679456,21.77540810071409,26.480798631927954
store_9,item_8,2023-01-07,14.631352160751064,18.593273374731215,23.77856283807131
store_9,item_8,2023-01-08,15.297917448213392,19.84041682520502,24.515826196768845
store_9,item_8,2023-01-09,20.52235071570012,22.84600872104608,27.902981740120342
store_9,item_8,2023-01-10,26.725207149260967,27.828024106400814,33.474380710003494
store_9,item_8,2023-01-11,25.605635047583885,28.073438209153128,33.64314074452559
store_9,item_8,2023-01-12,22.280674540531106,25.511596217491864,31.045859379382673
store_9,item_8,2023-01-13,18.493899210149113,21.333943110826166,26.507093218842034
store_9,item_8,2023-01-14,14.927953953570306,18.93099183162916,23.835078370821556
store_9,item_8,2023-01-15,16.183856000344296,20.37658708178637,25.06770794308127
store_9,item_8,2023-01-16,21.51367091912692,23.811893869879555,29.562153207719444
store_9,item_8,2023-01-17,25.449572683369848,27.89923698083495,33.93931352134415
store_9,item_8,2023-01-18,26.64516656930272,28.940126240602076,34.37497898809254
store_9,item_8,2023-01-19,31.385866504132196,35.44262077567517,37.12712112641544
store_9,item_8,2023-01-20,20.199836806613657,22.49093366117722,28.048069688462324
store_9,item_8,2023-01-21,16.47259219744898,20.335879902070506,25.076740282754603
store_9,item_8,2023-01-22,17.801011289726965,21.43038644251931,26.33834822354161
store_9,item_8,2023-01-23,22.661074269888715,25.242805883195285,30.33004783951941
store_9,item_8,2023-01-24,28.29554655470384,28.78168337098506,33.09275425847665
store_9,item_8,2023-01-25,28.219291601430875,30.22546986405219,34.27911131602609
store_9,item_8,2023-01-26,27.257110497771187,26.692700139737063,32.67812245122383
store_9,item_8,2023-01-27,20.675886206589798,23.983441720298824,27.560757902076666
store_9,item_8,2023-01-28,18.157739301538907,20.9563608517944,27.00672821904685
store_9,item_8,2023-01-29,18.588477598840086,22.382936747357796,27.05869711370776
store_9,item_8,2023-01-30,23.887431731278777,26.803430953108546,31.54196165160063
store_9,item_8,2023-01-31,29.3556083987367,31.262197061186303,35.33934842460416
store_9,item_8,2023-02-01,30.301370298616526,31.034317504791126,36.46196266674484
store_9,item_8,2023-02-02,28.348472351093193,29.003396917367645,32.7250123005657
store_9,item_8,2023-02-03,28.002989869019434,34.46779243950322,36.18418364636859
store_9,item_8,2023-02-04,18.084161164685643,22.793110095742033,27.706954031163125
store_9,item_8,2023-02-05,27.501096105918542,32.447243015749024,34.965644901056926
store_9,item_8,2023-02-06,26.874672835510115,29.53565639336026,33.20582693631486
store_9,item_8,2023-02-07,30.435974881250228,32.19162921464148,35.45852689877916
store_9,item_8,2023-02-08,31.368238722161433,32.961713465056725,35.98932925090904
store_9,item_8,2023-02-09,28.20119580640033,30.58937944954393,33.845574907414736
store_9,item_8,2023-02-10,21.039433576800523,25.57022735027307,30.005547310062024
store_9,item_8,2023-02-11,18.73541281188079,23.326787293596205,27.812533484378374
store_9,item_8,2023-02-12,20.039154741393457,23.762320478398177,29.292484235120693
store_9,item_8,2023-02-13,26.789232359330708,28.824315336298678,34.18911708129702
store_9,item_8,2023-02-14,30.855995642767656,32.77028542363841,36.14171861293005
store_9,item_8,2023-02-15,31.48176258181824,33.62945728938953,37.19268865820578
store_9,item_8,2023-02-16,28.513655512887834,30.869658764117016,35.156165913722646
store_9,item_8,2023-02-17,22.729051040977087,26.972811196115394,30.072161203461082
store_9,item_8,2023-02-18,18.88724910233992,24.11323571388723,28.155036308129585
store_9,item_8,2023-02-19,19.65497303668429,24.450491395389218,29.543740944052544
